5.31214700175e-05 Leonora Airport, Australia
5.31214700175e-05 Richard B Russell Airport, United States
5.31214700175e-05 Griffiss Afld, United States
5.31214700175e-05 Lindau HBF, Germany
5.31214700175e-05 Palm Beach Co Park, United States
5.31214700175e-05 Colombo Ratmalana, Sri Lanka
5.31214700175e-05 Battambang Airport, Cambodia
5.31214700175e-05 Bautzen, Germany
5.31214700175e-05 Barth, Germany
5.31214700175e-05 Butaritari Atoll Airport, Kiribati
5.31214700175e-05 Wings Field, United States
5.31214700175e-05 Aurel Vlaicu, Romania
5.31214700175e-05 Berberati, Central African Republic
5.31214700175e-05 Blackbushe, United Kingdom
5.31214700175e-05 Baillif Airport, Guadeloupe
5.31214700175e-05 Codrington Airport, Antigua and Barbuda
5.31214700175e-05 Bembridge, United Kingdom
5.31214700175e-05 Laguna de Los Patos International Airport, Uruguay
5.31214700175e-05 Cormeilles En Vexin, France
5.31214700175e-05 Yakataga Airport, United States
5.31214700175e-05 Portoroz, Slovenia
5.31214700175e-05 Ken Jones, Jamaica
5.31214700175e-05 Poplar Bluff Municipal Airport, United States
5.31214700175e-05 Port Gentil, Gabon
5.31214700175e-05 Chiayi, Taiwan
5.31214700175e-05 Polk Aaf, United States
5.31214700175e-05 Brackett Field, United States
5.31214700175e-05 Chatham Seaplane Base, United States
5.31214700175e-05 Kisangani Simisini, Congo (Kinshasa)
5.31214700175e-05 Villa Gesell, Argentina
5.31214700175e-05 Miquelon, Saint Pierre and Miquelon
5.31214700175e-05 Macomb Municipal Airport, United States
5.31214700175e-05 Moundou, Chad
5.31214700175e-05 Mustique, Saint Vincent and the Grenadines
5.31214700175e-05 Wake Island Afld, Wake Island
5.31214700175e-05 Awaba Airport, Papua New Guinea
5.31214700175e-05 Awasa Airport, Ethiopia
5.31214700175e-05 Douglas Municipal Airport, United States
5.31214700175e-05 Velikiye Luki, Russia
5.31214700175e-05 Chile Chico, Chile
5.31214700175e-05 Lynden Airport, United States
5.31214700175e-05 Frazier Lake Airpark, United States
5.31214700175e-05 Germack Airport, United States
5.31214700175e-05 Jefferson County Intl, United States
5.31214700175e-05 Clow International Airport, United States
5.31214700175e-05 Woja Airport, Marshall Islands
5.31214700175e-05 Amsterdam Centraal, Netherlands
5.31214700175e-05 Brussels Gare du Midi, Belgium
5.31214700175e-05 Penn Station, United States
5.31214700175e-05 Farafangana, Madagascar
5.31214700175e-05 Quincy Municipal Airport, United States
5.31214700175e-05 Richard Lloyd Jones Jr Airport, United States
5.31214700175e-05 Jose Aponte de la Torre Airport, Puerto Rico
5.31214700175e-05 Rivera International Airport, Uruguay
5.31214700175e-05 Seletar, Singapore
5.31214700175e-05 Saint-Pierre-des-Corps, France
5.31214700175e-05 South Indian Lake Airport, Canada
5.31214700175e-05 Big Timber Airport, United States
5.31214700175e-05 Florence, United States
5.31214700175e-05 Mammy Yoko Heliport, Sierra Leone
5.31214700175e-05 Oakland Co. Intl, United States
5.31214700175e-05 Malolo Lailai Island Airport, Fiji
5.31214700175e-05 Jomsom, Nepal
5.31214700175e-05 Door County Cherryland Airport, United States
5.31214700175e-05 Witham Field Airport, United States
5.31214700175e-05 Sui, Pakistan
5.31214700175e-05 Sukhumi Dranda, Georgia
5.31214700175e-05 Travis Afb, United States
5.31214700175e-05 Spirit Of St Louis, United States
5.31214700175e-05 Temora, Australia
5.31214700175e-05 Tela, Honduras
5.31214700175e-05 Teterboro, United States
5.31214700175e-05 Thisted, Denmark
5.31214700175e-05 Telfer Airport, Australia
5.31214700175e-05 Tezpur Airport, India
5.31214700175e-05 Berezovo, Russia
5.31214700175e-05 Manapouri, New Zealand
5.31214700175e-05 Kadena Ab, Japan
5.31214700175e-05 Daniel Field Airport, United States
5.31214700175e-05 Dalton Municipal Airport, United States
5.31214700175e-05 Tulsipur, Nepal
5.31214700175e-05 Akunnaaq Heliport, Greenland
5.31214700175e-05 Coningsby, United Kingdom
5.31214700175e-05 Botucatu, Brazil
5.31214700175e-05 Elenak Airport, Marshall Islands
5.31214700175e-05 Eagle Airport, United States
5.31214700175e-05 EuroAirport, France
5.31214700175e-05 Hola, Kenya
5.31214700175e-05 Hohenems, Austria
5.31214700175e-05 Hooker Creek Airport, Australia
5.31214700175e-05 Howard, Panama
5.31214700175e-05 Campbell Aaf, United States
5.31214700175e-05 Hof Plauen, Germany
5.31214700175e-05 Moyale Airport, Kenya
5.31214700175e-05 Moyo Airport, Uganda
5.31214700175e-05 Oyem, Gabon
5.31214700175e-05 Oakdale Airport, United States
5.31214700175e-05 Lightning Ridge Airport, Australia
5.31214700175e-05 Lake Hood Seaplane Base, United States
5.31214700175e-05 Caballococha Airport, Peru
5.31214700175e-05 Fitchburg Municipal Airport, United States
5.31214700175e-05 Fitzroy Crossing Airport, Australia
5.31214700175e-05 William T. Piper Mem., United States
5.31214700175e-05 Las Heras Airport, Argentina
5.31214700175e-05 Fair Isle Airport, United Kingdom
5.31214700175e-05 La Junta Muni, United States
5.31214700175e-05 Sondok Airport, North Korea
5.31214700175e-05 La Désirade Airport, Guadeloupe
5.31214700175e-05 Combolcha Airport, Ethiopia
5.31214700175e-05 Put-in-Bay Airport, United States
5.31214700175e-05 Augsburg HBF, Germany
5.31214700175e-05 Branches, France
5.31214700175e-05 Ambunti, Papua New Guinea
5.31214700175e-05 Aur Island Airport, Marshall Islands
5.31214700175e-05 Wausau Downtown Airport, United States
5.31214700175e-05 Martin Campbell Field Airport, United States
5.31214700175e-05 Gare de LEst, France
5.31214700175e-05 Brantford, Canada
5.31214700175e-05 Fort Resolution, Canada
5.31214700175e-05 Woitape Airport, Papua New Guinea
5.31214700175e-05 Tsiroanomandidy Airport, Madagascar
5.31214700175e-05 Whitianga Airport, New Zealand
5.31214700175e-05 Tambohorano Airport, Madagascar
5.31214700175e-05 Wotje Atoll Airport, Marshall Islands
5.31214700175e-05 Waddington, United Kingdom
5.31214700175e-05 Wotho Island Airport, Marshall Islands
5.31214700175e-05 Yenisehir Airport, Turkey
5.31214700175e-05 Onslow , Australia
5.31214700175e-05 Youngstown Elser Metro Airport, United States
5.31214700175e-05 Wilmington Amtrak Station, United States
5.31214700175e-05 Wollaston Lake Airport, Canada
5.31214700175e-05 Andapa, Madagascar
5.31214700175e-05 Centraal, Belgium
5.31214700175e-05 Kota Kinabalu Airport, Malaysia
5.31214700175e-05 Stuttgart Railway Station, Germany
5.31214700175e-05 Washington Union Station, United States
5.31214700175e-05 Satar Tacik, Indonesia
5.31214700175e-05 Alexander Field South Wood County Airport, United States
5.31214700175e-05 Nasik Road, India
5.31214700175e-05 Isla Mujeres, Mexico
5.31214700175e-05 Kinston Regional Jetport, United States
5.31214700175e-05 Kissimmee Gateway Airport, United States
5.31214700175e-05 Palo Verde Airport, Mexico
5.31214700175e-05 Provideniya Bay, Russia
5.31214700175e-05 Jack Edwards Airport, United States
5.31214700175e-05 Reales Tamarindos, Ecuador
5.31214700175e-05 Franca Airport, Brazil
5.31214700175e-05 Frejus Saint Raphael, France
5.31214700175e-05 Marshall Aaf, United States
5.31214700175e-05 Bryant Ahp, United States
5.31214700175e-05 Forli, Italy
5.31214700175e-05 St Lucie County International Airport, United States
5.31214700175e-05 Newport State, United States
5.31214700175e-05 Ugnu-Kuparuk Airport, United States
5.31214700175e-05 Seward Airport, United States
5.31214700175e-05 Shakawe Airport, Botswana
5.31214700175e-05 Sumbawa Besar Airport, Indonesia
5.31214700175e-05 Swakopmund Airport, Namibia
5.31214700175e-05 Swansea, United Kingdom
5.31214700175e-05 Strezhevoy, Russia
5.31214700175e-05 Tanga, Tanzania
5.31214700175e-05 General Jose Maria Yanez Intl, Mexico
5.31214700175e-05 Argyle Airport, Australia
5.31214700175e-05 Gisenyi, Rwanda
5.31214700175e-05 Guyuan, China
5.31214700175e-05 Dhigurah Centara Grand Maldives, Maldives
5.31214700175e-05 King Abdulaziz Ab, Saudi Arabia
5.31214700175e-05 Dalhart Muni, United States
5.31214700175e-05 De Kooy, Netherlands
5.31214700175e-05 Ech Cheliff, Algeria
5.31214700175e-05 March Arb, United States
5.31214700175e-05 Bellona, Solomon Islands
5.31214700175e-05 Rancho Murieta, United States
5.31214700175e-05 Flabob Airport, United States
5.31214700175e-05 Ringi Cove Airport, Solomon Islands
5.31214700175e-05 Garfield County Regional Airport, United States
5.31214700175e-05 Carrillo Airport, Costa Rica
5.31214700175e-05 Richfield Minicipal Airport, United States
5.31214700175e-05 Richmond Municipal Airport, United States
5.31214700175e-05 Bannu Airport, Pakistan
5.31214700175e-05 Haeju Airport, North Korea
5.31214700175e-05 Aeroporto Blumenau, Brazil
5.31214700175e-05 Hauptbahnhof, Germany
5.31214700175e-05 Lodja Airport, Congo (Kinshasa)
5.31214700175e-05 Forbes Fld, United States
5.31214700175e-05 Gino Lisa, Italy
5.31214700175e-05 Foula Airport, United Kingdom
5.31214700175e-05 Foumban Nkounja, Cameroon
5.31214700175e-05 Francis S Gabreski, United States
5.31214700175e-05 Chachapoyas, Peru
5.31214700175e-05 Teniente Jaime A De Montreuil Morales, Peru
5.31214700175e-05 Deols, France
5.31214700175e-05 Kent State Airport, United States
5.31214700175e-05 Dauphin Barker, Canada
5.31214700175e-05 Dease Lake, Canada
5.31214700175e-05 Harford County Airport, United States
5.31214700175e-05 Burwash, Canada
5.31214700175e-05 Princeton, Canada
5.31214700175e-05 Dawson City, Canada
5.31214700175e-05 Boundary Bay Airport, Canada
5.31214700175e-05 Valle De La Pascua, Venezuela
5.31214700175e-05 Villa Dolores, Argentina
5.31214700175e-05 Ovda, Israel
5.31214700175e-05 Tampa Executive Airport, United States
5.31214700175e-05 Manakara, Madagascar
5.31214700175e-05 Wilhelmshaven Mariensiel, Germany
5.31214700175e-05 Gavle, Sweden
5.31214700175e-05 Black Rock, United States
5.31214700175e-05 Genesee County Airport, United States
5.31214700175e-05 Rourkela, India
5.31214700175e-05 Ronda Airport, Spain
5.31214700175e-05 Majors, United States
5.31214700175e-05 Mabaruma Airport, Guyana
5.31214700175e-05 Qiemo Airport, China
5.31214700175e-05 Usak Airport, Turkey
5.31214700175e-05 Gare de Strasbourg, France
5.31214700175e-05 Grand Geneva Resort Airport, United States
5.31214700175e-05 Sishen, South Africa
5.31214700175e-05 Sion, Switzerland
5.31214700175e-05 Dabo, Indonesia
5.31214700175e-05 Siuna Airport, Nicaragua
5.31214700175e-05 Aeroclub Sibiu, Romania
5.31214700175e-05 Xi\\'An Xiguan, China
5.31214700175e-05 Fernando Luis Ribas Dominicci, Puerto Rico
5.31214700175e-05 Siglufjordur, Iceland
5.31214700175e-05 Simbai, Papua New Guinea
5.31214700175e-05 Tatry, Slovakia
5.31214700175e-05 Grottaglie, Italy
5.31214700175e-05 Dasoguz Airport, Turkmenistan
5.31214700175e-05 Tafaraoui, Algeria
5.31214700175e-05 Taunton Municipal Airport - King Field, United States
5.31214700175e-05 Jiwani Airport, Pakistan
5.31214700175e-05 Daloa, Cote d'Ivoire
5.31214700175e-05 Győr-Pér International Airport, Hungary
5.31214700175e-05 Birch Creek Airport, United States
5.31214700175e-05 Kaikoura, New Zealand
5.31214700175e-05 Kurumoch, Russia
5.31214700175e-05 Bo Airport, Sierra Leone
5.31214700175e-05 Chignik Bay Seaplane Base, United States
5.31214700175e-05 Kaben Airport, Marshall Islands
5.31214700175e-05 Halls Creek Airport, Australia
5.31214700175e-05 Blackwater Airport, Australia
5.31214700175e-05 Blythe Airport, United States
5.31214700175e-05 Borlange, Sweden
5.31214700175e-05 Belaga Airport, Malaysia
5.31214700175e-05 Mercer County Airport, United States
5.31214700175e-05 Hengchun Airport, Taiwan
5.31214700175e-05 Outer Skerries Airport, United Kingdom
5.31214700175e-05 Ban Huoeisay Airport, Laos
5.31214700175e-05 Ouesso, Congo (Kinshasa)
5.31214700175e-05 Altus Afb, United States
5.31214700175e-05 Le Touquet Paris Plage, France
5.31214700175e-05 Latur Airport, India
5.31214700175e-05 Page Fld, United States
5.31214700175e-05 Tzaneen, South Africa
5.31214700175e-05 Otis Angb, United States
5.31214700175e-05 Kalemie, Congo (Kinshasa)
5.31214700175e-05 Bassel Al Assad Intl, Syria
5.31214700175e-05 Tipton, United States
5.31214700175e-05 Lethem, Guyana
5.31214700175e-05 Cottonwood Airport, United States
5.31214700175e-05 Hanau Aaf, Germany
5.31214700175e-05 Zinder, Niger
5.31214700175e-05 Koblenz Winningen, Germany
5.31214700175e-05 Arkalyk Airport, Kazakhstan
5.31214700175e-05 Mesa Falcon Field, United States
5.31214700175e-05 Lac Brochet Airport, Canada
5.31214700175e-05 Saint Louis, Senegal
5.31214700175e-05 Whitecourt, Canada
5.31214700175e-05 Teslin, Canada
5.31214700175e-05 Greenwood, Canada
5.31214700175e-05 Downsview, Canada
5.31214700175e-05 Gore Bay Manitoulin, Canada
5.31214700175e-05 Slave Lake, Canada
5.31214700175e-05 Hilton Iru fushi, Maldives
5.31214700175e-05 Train Station, Canada
5.31214700175e-05 Fairford, United Kingdom
5.31214700175e-05 Peterborough Railway Station, United Kingdom
5.31214700175e-05 Stevenage Railway Station, United Kingdom
5.31214700175e-05 Robertson Field, United States
5.31214700175e-05 Guardiamarina Zanartu Airport, Chile
5.31214700175e-05 Aeropuerto Capitan Fuentes Martinez, Chile
5.31214700175e-05 Wipim Airport, Papua New Guinea
5.31214700175e-05 Port Bergé Airport, Madagascar
5.31214700175e-05 Seal Cove Seaplane Base, Canada
5.31214700175e-05 Tuscaloosa Rgnl, United States
5.31214700175e-05 Scottsdale Airport, United States
5.31214700175e-05 Springfield Amtrak Station, United States
5.31214700175e-05 Hauptbahnhof, Austria
5.31214700175e-05 Stendal Borstel, Germany
5.31214700175e-05 Roper Bar, Australia
5.31214700175e-05 Mahanaim I Ben Yaakov, Israel
5.31214700175e-05 Hilton Head Airport, United States
5.31214700175e-05 Piestany, Slovakia
5.31214700175e-05 Yuzhny, Russia
5.31214700175e-05 Iwo Jima, Japan
5.31214700175e-05 Penzance Heliport, United Kingdom
5.31214700175e-05 Hattiesburg Bobby L. Chain Municipal Airport, United States
5.31214700175e-05 Peleliu Airfield, Palau
5.31214700175e-05 St Catherine Intl, Egypt
5.31214700175e-05 Skrydstrup, Denmark
5.31214700175e-05 Griffing Sandusky, United States
5.31214700175e-05 Lackland Afb Kelly Fld Annex, United States
5.31214700175e-05 Fairchild Afb, United States
5.31214700175e-05 Suki Airport, Papua New Guinea
5.31214700175e-05 King Khaled Military City, Saudi Arabia
5.31214700175e-05 Marshfield Municipal Airport, United States
5.31214700175e-05 Moala Airport, Fiji
5.31214700175e-05 Geelong Airport, Australia
5.31214700175e-05 Truth Or Consequences Muni, United States
5.31214700175e-05 Maradi, Niger
5.31214700175e-05 Mc Chord Afb, United States
5.31214700175e-05 Machu Pichu Airport, Peru
5.31214700175e-05 Tchibanga Airport, Gabon
5.31214700175e-05 Sussex Co, United States
5.31214700175e-05 Meribel Airport, France
5.31214700175e-05 Hobart Muni, United States
5.31214700175e-05 Gardermoen Airport, Norway
5.31214700175e-05 Qeqertarsuaq Heliport, Greenland
5.31214700175e-05 Grand Canyon Heliport, United States
5.31214700175e-05 Groennedal Heliport, Greenland
5.31214700175e-05 Baimuru Airport, Papua New Guinea
5.31214700175e-05 Egelsbach, Germany
5.31214700175e-05 Khuzdar Airport, Pakistan
5.31214700175e-05 Kandrian Airport, Papua New Guinea
5.31214700175e-05 Namorik Atoll Airport, Marshall Islands
5.31214700175e-05 Bandanaira Airport, Indonesia
5.31214700175e-05 Herrera International Airport, Dominican Republic
5.31214700175e-05 Cuxhaven Airport, Germany
5.31214700175e-05 Soderhamn Airport, Sweden
5.31214700175e-05 Helsinki Malmi, Finland
5.31214700175e-05 Hernesaari Heliport, Finland
5.31214700175e-05 Heide-Büsum Airport, Germany
5.31214700175e-05 Rocky Mountain Metropolitan Airport, United States
5.31214700175e-05 Bermejo, Bolivia
5.31214700175e-05 Bajhang, Nepal
5.31214700175e-05 Bentota Airport, Sri Lanka
5.31214700175e-05 All Airports, China
5.31214700175e-05 Aeroporto Estadual Arthur Siqueira, Brazil
5.31214700175e-05 Penggung, Indonesia
5.31214700175e-05 Ciudad Bolivar, Venezuela
5.31214700175e-05 Norwood Memorial Airport, United States
5.31214700175e-05 Las Vegas Muni, United States
5.31214700175e-05 Bom Futuro Airport, Brazil
5.31214700175e-05 Entrammes, France
5.31214700175e-05 Mission Field Airport, United States
5.31214700175e-05 Laverton Airport, Australia
5.31214700175e-05 Livermore Municipal, United States
5.31214700175e-05 Mary Airport, Turkmenistan
5.31214700175e-05 Yuba County Airport, United States
5.31214700175e-05 Murray Island Airport, Australia
5.31214700175e-05 McCall Municipal Airport, United States
5.31214700175e-05 Escuela Mariscal Sucre Airport, Venezuela
5.31214700175e-05 Mayumba Airport, Gabon
5.31214700175e-05 Montgomery Field, United States
5.31214700175e-05 Ciudad Real Central Airport, Spain
5.31214700175e-05 Calais Dunkerque, France
5.31214700175e-05 Leuchars, United Kingdom
5.31214700175e-05 Wawa, Canada
5.31214700175e-05 Timiskaming Rgnl, Canada
5.31214700175e-05 Rimouski Airport, Canada
5.31214700175e-05 Edmonton City Centre, Canada
5.31214700175e-05 Charmeil, France
5.31214700175e-05 Lake Manyara, Tanzania
5.31214700175e-05 Taichung Airport, Taiwan
5.31214700175e-05 Tlaxcala, Mexico
5.31214700175e-05 Fond Du Lac County Airport, United States
5.31214700175e-05 Lake Placid Airport, United States
5.31214700175e-05 All Airports, France
5.31214700175e-05 Donaueschingen Villingen, Germany
5.31214700175e-05 Crisp County Cordele Airport, United States
5.31214700175e-05 Trier Fohren, Germany
5.31214700175e-05 Speyer, Germany
5.31214700175e-05 Cherkassy, Ukraine
5.31214700175e-05 Braceville Airport, United States
5.31214700175e-05 Hanzhong Airport, China
5.31214700175e-05 Robins Afb, United States
5.31214700175e-05 Hazleton Municipal, United States
5.31214700175e-05 Husavik, Iceland
5.31214700175e-05 Mc Guire Afb, United States
5.31214700175e-05 Gila Bend Municipal Airport, United States
5.31214700175e-05 Wirawila Airport, Sri Lanka
5.31214700175e-05 Clarksville-Montgomery County Regional Airport, United States
5.31214700175e-05 Pakuba Airport, Uganda
5.31214700175e-05 Niue International Airport, Niue
5.31214700175e-05 Al Udeid AB, Qatar
5.31214700175e-05 Palo Alto Airport of Santa Clara County, United States
5.31214700175e-05 Portage Municipal Airport, United States
5.31214700175e-05 Fort Worth Meacham Intl, United States
5.31214700175e-05 Fulton County Airport Brown Field, United States
5.31214700175e-05 Owando, Congo (Kinshasa)
5.31214700175e-05 Alexandria Intl, Egypt
5.31214700175e-05 Fitiuta Airport, American Samoa
5.31214700175e-05 Godman Aaf, United States
5.31214700175e-05 Notodden, Norway
5.31214700175e-05 Point Mugu Nas, United States
5.31214700175e-05 Aleppo Intl, Syria
5.31214700175e-05 Stoelmans Eiland Airstrip, Suriname
5.31214700175e-05 Smara Airport, Western Sahara
5.31214700175e-05 Samedan, Switzerland
5.31214700175e-05 Sun Moon Lake Airport, Taiwan
5.31214700175e-05 Sampit(Hasan) Airport, Indonesia
5.31214700175e-05 Santa Monica Municipal Airport, United States
5.31214700175e-05 Lemhi County Airport, United States
5.31214700175e-05 Lake Cumberland Regional Airport, United States
5.31214700175e-05 Smith Fld, United States
5.31214700175e-05 Makurdi, Nigeria
5.31214700175e-05 El Jaguel / Punta del Este Airport, Uruguay
5.31214700175e-05 Gobernador Gregores Airport, Argentina
5.31214700175e-05 Garowe - International, Somalia
5.31214700175e-05 Midway Atoll, Midway Islands
5.31214700175e-05 Middle Caicos Airport, Turks and Caicos Islands
5.31214700175e-05 Jesup-Wayne County Airport, United States
5.31214700175e-05 Jefferson City Memorial Airport, United States
5.31214700175e-05 Jeremie Airport, Haiti
5.31214700175e-05 Jeh Airport, Marshall Islands
5.31214700175e-05 Cologne Railway, Germany
5.31214700175e-05 Kaufbeuren BF, Germany
5.31214700175e-05 Kalkgurung Airport, Australia
5.31214700175e-05 Fliegerhost , Germany
5.31214700175e-05 Galion Municipal Airport, United States
5.31214700175e-05 Kiffa, Mauritania
5.31214700175e-05 Wevelgem, Belgium
5.31214700175e-05 Abaiang Atoll Airport, Kiribati
5.31214700175e-05 Hastings Airport, Sierra Leone
5.31214700175e-05 Albina Airstrip, Suriname
5.31214700175e-05 Cecil Field, United States
5.31214700175e-05 Beihan, Yemen
5.31214700175e-05 Brus Laguna Airport, Honduras
5.31214700175e-05 Ostbahnhof, Germany
5.31214700175e-05 Bhojpur, Nepal
5.31214700175e-05 Quonset State Airport, United States
5.31214700175e-05 Northolt, United Kingdom
5.31214700175e-05 Liepaja Intl, Latvia
5.31214700175e-05 Lopez Island Airport, United States
5.31214700175e-05 Lorain County Regional Airport, United States
5.31214700175e-05 Lipetsk Airport, Russia
5.31214700175e-05 La Plata, Argentina
5.31214700175e-05 Lompoc Airport, United States
5.31214700175e-05 Cap Skiring, Senegal
5.31214700175e-05 Creil, France
5.31214700175e-05 Colonsay Airport, United Kingdom
5.31214700175e-05 Codela Airport, Costa Rica
5.31214700175e-05 Caransebes, Romania
5.31214700175e-05 Swan River Airport, Canada
5.31214700175e-05 Locarno Airport, Switzerland
5.31214700175e-05 Great Bend Municipal, United States
5.31214700175e-05 Spitfire Aerodrome, United States
5.31214700175e-05 Meucon, France
5.31214700175e-05 Saravane Airport, Laos
5.31214700175e-05 Van Nuys, United States
5.31214700175e-05 Aeropuerto de Rafaela, Argentina
5.31214700175e-05 Labrea Airport, Brazil
5.31214700175e-05 Municipal Airport, United States
5.31214700175e-05 Orlando de Carvalho Airport, Brazil
5.31214700175e-05 Lucapa Airport, Angola
5.31214700175e-05 Indianapolis Metropolitan Airport, United States
5.31214700175e-05 Woomera, Australia
5.31214700175e-05 Welke Airport, United States
5.31214700175e-05 Kirtland Air Force Base, United States
5.31214700175e-05 Ankeny Regl Airport, United States
5.31214700175e-05 Olympia Regional Airpor, United States
5.31214700175e-05 Colonia Sarmiento, Argentina
5.31214700175e-05 Nogales Intl, United States
5.31214700175e-05 Olive Branch Muni, United States
5.31214700175e-05 Greater Kankakee, United States
5.31214700175e-05 North West Santo Airport, Vanuatu
5.31214700175e-05 Fagali\\'i, Samoa
5.31214700175e-05 Plymouth Municipal Airport, United States
5.31214700175e-05 Bristol Filton, United Kingdom
5.31214700175e-05 Fitzgerald Municipal Airport, United States
5.31214700175e-05 St. Augustine Airport, United States
5.31214700175e-05 Maryborough Airport, Australia
5.31214700175e-05 Sorocaba Airport, Brazil
5.31214700175e-05 Gaya, India
5.31214700175e-05 Gamba, Gabon
5.31214700175e-05 Mmabatho International Airport, South Africa
5.31214700175e-05 Gao, Mali
5.31214700175e-05 Moore County Airport, United States
5.31214700175e-05 Montgomery County Airpark, United States
5.31214700175e-05 Gayndah, Australia
5.31214700175e-05 Babanakira Airport, Solomon Islands
5.31214700175e-05 Gabes, Tunisia
5.31214700175e-05 Northeast Alabama Regional Airport, United States
5.31214700175e-05 Ceuta Heliport, Spain
5.31214700175e-05 Croisette Heliport, France
5.31214700175e-05 Qasigiannguit, Greenland
5.31214700175e-05 New Century AirCenter Airport, United States
5.31214700175e-05 FOB Salerno, Afghanistan
5.31214700175e-05 Khwai River Lodge, Botswana
5.31214700175e-05 Khamti, Burma
5.31214700175e-05 Kerch Intl, Ukraine
5.31214700175e-05 Chernobayevka Airport, Ukraine
5.31214700175e-05 Twentynine Palms Eaf, United States
5.31214700175e-05 Willow Grove Nas Jrb, United States
5.31214700175e-05 Beverly Municipal Airport, United States
5.31214700175e-05 Koszalin - Zegrze Pomorskie Airport, Poland
5.31214700175e-05 Redzikowo, Poland
5.31214700175e-05 Ohio State University Airport, United States
5.31214700175e-05 Oostende, Belgium
5.31214700175e-05 Wittman Regional Airport, United States
5.31214700175e-05 Oskarshamn, Sweden
5.31214700175e-05 Osan Ab, South Korea
5.31214700175e-05 Oscoda Wurtsmith, United States
5.31214700175e-05 Mosul International Airport, Iraq
5.31214700175e-05 Wadi Al Dawasir Airport, Saudi Arabia
5.31214700175e-05 Larisa, Greece
5.31214700175e-05 Little Rock Afb, United States
5.31214700175e-05 Niamtougou International, Togo
5.31214700175e-05 Las Cruces Intl, United States
5.31214700175e-05 Gran Roque Airport, Venezuela
5.31214700175e-05 Lake Tahoe Airport, United States
5.31214700175e-05 General Jose Francisco Bermudez, Venezuela
5.31214700175e-05 Ciudad Constitución Airport, Mexico
5.31214700175e-05 Antonio Jose De Sucre, Venezuela
5.31214700175e-05 Ceyzeriat, France
5.31214700175e-05 Bogande Airport, Canada
5.31214700175e-05 Fortman Airport, United States
5.31214700175e-05 Bob Sikes, United States
5.31214700175e-05 Maupertus, France
5.31214700175e-05 Tsaratanana Airport, Madagascar
5.31214700175e-05 Saniat Rmel, Morocco
5.31214700175e-05 Thumrait, Oman
5.31214700175e-05 Tortoli, Italy
5.31214700175e-05 Plage Blanche, Morocco
5.31214700175e-05 General Enrique Mosconi Airport, Argentina
5.31214700175e-05 Portland Troutdale, United States
5.31214700175e-05 Wickenburg Municipal Airport, United States
5.31214700175e-05 Port Angeles Cgas, United States
5.31214700175e-05 Kyoto, Japan
5.31214700175e-05 Nuku Airport, Papua New Guinea
5.31214700175e-05 Lutsk, Ukraine
5.31214700175e-05 Oneonta Municipal Airport, United States
5.31214700175e-05 Nissan Island Airport, Papua New Guinea
5.31214700175e-05 Ononge Airport, Papua New Guinea
5.31214700175e-05 Enrique Adolfo Jimenez Airport, Panama
5.31214700175e-05 Inishmaan Aerodrome, Ireland
5.31214700175e-05 Newport Municipal Airport, United States
5.31214700175e-05 Zonguldak, Turkey
5.31214700175e-05 Santa Cruz, Argentina
5.31214700175e-05 Cuamba, Mozambique
5.31214700175e-05 Taytay Sandoval, Philippines
5.31214700175e-05 Fort Lauderdale Executive, United States
5.31214700175e-05 Saudarkrokur, Iceland
5.31214700175e-05 Sacramento Executive, United States
5.31214700175e-05 Shively Field Airport, United States
5.31214700175e-05 Ampugnano, Italy
5.31214700175e-05 San Andros, Bahamas
5.31214700175e-05 Reeroe Airport, Ireland
5.31214700175e-05 All Airports, United States
5.31214700175e-05 Jabot Airport, Marshall Islands
5.31214700175e-05 Perry-Foley Airport, United States
5.31214700175e-05 Jacquinot Bay Airport, Papua New Guinea
5.31214700175e-05 Chatham Islands, New Zealand
5.31214700175e-05 Kankesanturai, Sri Lanka
5.31214700175e-05 Perth Jandakot, Australia
5.31214700175e-05 Jabiru, Australia
5.31214700175e-05 Jalalabad, Afghanistan
5.31214700175e-05 Debre Marqos, Ethiopia
5.31214700175e-05 Alalamain Intl., Egypt
5.31214700175e-05 Dhanbad, India
5.31214700175e-05 Debre Tabor Airport, Ethiopia
5.31214700175e-05 Otaru, Japan
5.31214700175e-05 Kake Airport, United States
5.31214700175e-05 Grand Central, South Africa
5.31214700175e-05 Afyon, Turkey
5.31214700175e-05 Fort Worth Alliance Airport, United States
5.31214700175e-05 Sherbro International Airport, Sierra Leone
5.31214700175e-05 Botopassi Airstrip, Suriname
5.31214700175e-05 Point Roberts Airpark, United States
5.31214700175e-05 Lifuka Island Airport, Tonga
5.31214700175e-05 Assab Intl, Eritrea
5.31214700175e-05 Kaufana Airport, Tonga
5.31214700175e-05 Dell Flight Strip, United States
5.31214700175e-05 Clinton Municipal, United States
5.31214700175e-05 Fox Glacier Airstrip, New Zealand
5.31214700175e-05 Frankfurt Oder Hbf, Germany
5.31214700175e-05 Philadelphia 30th St Station, United States
5.31214700175e-05 Fort Mcpherson, Canada
5.31214700175e-05 Faro, Canada
5.31214700175e-05 Fond-Du-Lac Airport, Canada
5.31214700175e-05 DeFuniak Springs Airport, United States
5.31214700175e-05 Welkom, South Africa
5.31214700175e-05 Nefteyugansk Airport, Russia
5.31214700175e-05 Elizabethton Municipal Airport, United States
5.31214700175e-05 Lille, France
